51 1515735887 0.200000 -1.000000 0.200000 0.200000 0.016000
51 1515735886 0.200000 -1.000000 0.200000 0.200000 0.016000
51 1515735885 0.200000 -1.000000 0.200000 0.200000 0.016000
51 1515735884 0.200000 -1.000000 0.200000 0.200000 0.016000
51 1515735883 0.200000 -1.000000 0.200000 0.200000 0.016000
49 1515735887 0.400000 -1.000000 0.400000 0.400000 0.064000
49 1515735886 0.400000 -1.000000 0.400000 0.400000 0.064000
49 1515735885 0.400000 -1.000000 0.400000 0.400000 0.064000
49 1515735884 0.400000 -1.000000 0.400000 0.400000 0.064000
49 1515735883 0.400000 -1.000000 0.400000 0.400000 0.064000
46 1515735887 0.400000 -1.000000 0.400000 0.400000 0.064000
46 1515735886 0.400000 -1.000000 0.400000 0.400000 0.064000
46 1515735885 0.400000 -1.000000 0.400000 0.400000 0.064000
46 1515735884 0.400000 -1.000000 0.400000 0.400000 0.064000
46 1515735883 0.400000 -1.000000 0.400000 0.400000 0.064000
