176 1516008366 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008367 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008368 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008369 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008370 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008371 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008372 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008373 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008374 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008375 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008376 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008377 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008378 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008379 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008380 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008386 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008387 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008388 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008389 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008390 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008396 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008397 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008398 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008399 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008400 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008406 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008407 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008408 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008409 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008410 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008416 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008417 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008418 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008419 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008420 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008441 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008442 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008443 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008444 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008445 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008451 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008452 0.200000 -1.000000 -101.000000 0.000000 0.000000
176 1516008453 0.200000 -1.000000 -101.000000 0.000000 0.000000
